85201|8
19426|17
63343|2
19141|54
48135|16
18017|90
70560|33
60064|18
96815|11
87109|116
37343|36
75214|10
19801|61
08628|26
17601|102
78746|39
87124|26
53210|17
02780|71
89146|56
47710|45
75246|90
76903|54
04743|24
10306|66
55429|24
27710|85
90033|167
37923|65
76508|84
67063|8
24954|2
92653|97
83252|6
77833|30
93291|73
87108|22
78228|32
23298|95
33614|77
18507|51
97051|22
44408|21
85209|10
32034|19
76384|16
44483|31
11752|2
53565|10
33013|79
27455|26
74012|71
48059|9
44820|19
92627|15
15132|24
85024|4
98057|18
14701|60
46072|10
50702|53
99208|34
68521|19
71343|4
12828|11
02860|102
67846|20
48723|38
55422|79
28602|49
98195|75
10467|141
85704|65
62223|31
64506|69
58103|128
46224|12
40962|28
97401|120
17403|87
76102|18
45662|67
90034|78
01841|82
30912|54
28675|8
02026|38
28801|263
72205|256
40222|171
33484|80
21784|34
20165|6
98115|37
02169|95
23230|47
91776|39
36426|19
60126|45
11237|20
43608|5
20850|99
48439|38
66215|23
55336|17
75231|117
45255|37
64132|21
15012|18
73104|54
59301|20
33713|58
31701|49
03766|23
44035|57
75230|79
73008|15
54913|49
33825|14
16803|41
10461|147
72801|36
85712|150
52403|63
26416|14
32960|104
15317|63
44906|33
60120|16
06401|13
49426|6
87505|82
70810|35
45439|51
36609|23
76021|31
88011|68
95820|10
46617|36
43334|4
13501|43
45895|16
63141|230
24016|52
16105|41
14830|31
50158|43
02114|237
66227|12
59901|53
30076|64
11501|38
06357|10
21727|6
28150|85
97526|38
94609|68
37620|81
50266|53
42001|20
29803|33
97116|18
80433|3
00705|19
64468|19
53821|16
71105|55
60016|32
40165|22
49417|30
11743|84
75633|6
26147|6
28601|106
48336|40
65804|122
15106|14
97471|62
02062|53
80501|47
15901|35
97030|51
27103|191
73112|59
37110|46
06018|2
23834|24
75234|14
74344|21
14020|31
21093|97
61605|6
43068|13
27704|113
29403|16
95403|122
60015|41
67335|2
72335|16
41339|21
48162|37
78414|42
40503|56
24501|95
28803|105
93703|17
33426|33
40965|22
45409|32
32765|40
63128|140
31023|14
59330|15
96814|78
19083|29
45233|8
19606|42
44654|16
30548|6
70433|85
49442|31
45424|21
68901|55
48034|91
63103|5
29827|10
76104|159
60108|26
65775|58
11218|22
86301|37
84631|1
87110|52
02645|12
34102|91
30326|6
43614|66
96792|10
53532|12
76712|50
56362|14
06489|32
11570|40
66208|21
18707|10
35802|28
03060|78
71603|65
34996|30
29223|65
44663|8
93449|23
80218|39
29615|96
12084|9
24018|75
19149|25
17602|112
92586|37
46545|36
17402|59
45206|31
60914|26
12208|86
53226|232
53703|19
95757|12
10701|81
97720|8
10463|76
15108|21
84107|65
98405|115
99701|18
46703|10
27106|111
77005|41
42025|21
30117|38
07405|10
32547|30
45244|8
33458|67
91803|10
56721|8
75142|15
15501|25
17406|20
71201|49
98980|2
53792|40
46540|6
42003|74
26003|81
34639|6
49546|74
01752|32
90638|12
19107|224
11377|18
25801|76
68106|64
11212|53
19342|25
54615|21
39110|25
64850|33
39216|122
32114|83
33063|41
55118|25
53074|29
78750|10
32796|27
26508|10
12309|44
50208|37
80906|34
21210|6
44094|85
21236|49
11235|196
41301|14
02360|64
72034|62
01952|6
57005|8
65301|38
90815|38
06412|4
35601|58
98030|40
77450|35
14810|27
74023|15
97701|92
27607|82
47172|12
45459|87
33165|108
44129|28
85032|40
95969|43
19403|32
48075|87
47711|16
33012|116
02186|37
34474|34
41076|16
07080|18
73505|43
90503|45
53151|42
10025|118
94708|4
17109|50
44195|288
74454|2
47403|80
29406|49
29720|34
92882|12
48854|20
54166|22
89014|22
15601|83
43560|69
66209|48
88260|15
55369|36
36608|107
94533|39
91786|54
85008|79
02891|32
02215|173
30214|46
08360|55
49315|29
37190|13
08840|25
93110|40
07012|22
35071|15
53715|73
33308|102
44870|57
36066|10
60026|38
33624|8
60005|39
10465|23
10704|35
21045|31
05602|62
76033|20
43204|12
77008|28
38351|24
49007|60
02740|78
33155|51
12866|44
49935|11
03878|29
95128|105
47715|24
32778|36
07059|23
02864|17
07065|9
95032|45
06260|25
28401|142
40475|35
27262|66
21239|34
04401|120
29556|10
27051|6
20774|12
71270|36
92069|26
29301|35
45157|4
33409|29
93003|108
97209|26
97204|37
03042|8
33139|32
37416|16
61036|6
85027|26
74114|21
83501|45
34471|108
83642|70
30060|100
55805|125
83333|10
50144|13
67212|62
90806|67
35051|8
18052|15
33756|85
51028|4
27403|40
60515|38
13731|3
33157|28
98201|121
35244|46
23223|28
35570|13
16504|24
67114|56
17872|15
75067|21
94143|121
40217|50
97210|100
23805|18
29646|89
16823|20
92507|29
37331|13
33351|28
79072|22
18902|4
45315|11
28562|72
85018|42
99353|4
48192|27
14618|174
21208|36
83221|23
07006|12
51106|43
22601|108
45701|78
65109|75
47374|69
14607|45
94578|43
06606|42
78628|34
18103|125
07079|5
53716|78
49930|14
71301|48
40202|146
27288|23
45331|16
47802|43
11234|32
43302|55
55104|69
06108|18
32258|24
92037|127
13905|46
37748|35
33331|35
13732|4
14052|18
78041|53
52240|21
56308|60
21742|57
14787|12
23507|46
75703|20
07860|25
60714|16
15235|42
20815|33
73055|4
48093|34
08861|28
46580|32
53233|28
94550|19
78501|30
45380|4
53719|68
60558|10
55130|33
70390|5
37821|37
40351|43
31406|65
02148|32
24112|55
91767|77
33401|59
23860|24
61201|13
72529|8
06111|23
29681|47
48827|6
01301|44
15241|26
44145|90
32819|72
06335|6
50501|64
33805|103
44256|68
24273|22
74136|147
73521|20
17110|38
46216|20
30068|16
29574|10
62704|58
44646|55
55101|50
74145|33
77087|6
15212|86
62353|4
18069|14
33410|50
54115|45
04011|57
46774|6
00918|87
60616|34
29072|34
02130|77
37660|150
19118|20
44281|32
12047|11
93534|67
45042|30
19720|28
32835|32
40906|27
92270|89
38125|14
01247|19
71646|4
39301|60
92683|67
48072|16
74055|30
23418|8
63801|36
64119|16
34747|18
19506|4
02919|33
55905|278
20904|48
81301|16
31078|2
66211|26
25304|90
28714|13
71457|20
19072|18
37076|49
77024|83
68370|13
55345|4
39355|6
80220|68
07444|20
63017|103
68847|18
94535|2
32256|40
16146|18
13413|87
29169|71
49445|20
31520|62
02893|24
25309|46
77584|38
75160|21
11203|136
68023|2
97756|30
97213|97
08831|43
28403|66
72616|10
00956|23
39204|22
45383|2
10456|83
44130|103
48603|50
96817|88
44060|58
39046|10
97301|56
78240|46
10583|31
21401|63
48105|52
25550|18
15221|49
30909|40
33065|26
60636|4
95825|131
29560|18
76234|24
54601|188
68510|53
34465|10
11791|31
90048|139
58601|28
14642|109
60634|39
18642|6
06360|88
06102|40
33431|55
85251|90
14424|36
10314|51
60622|36
83706|38
53144|10
33777|27
62002|62
77004|45
30907|11
22302|18
33323|14
48180|55
29425|111
44460|36
14813|2
01420|70
63044|80
55435|135
62258|10
80033|95
32127|17
53402|8
61520|22
90036|61
04333|4
04101|75
24141|6
35211|55
95762|16
37919|67
49083|5
92701|41
95207|37
02904|91
99202|87
33542|44
95340|34
63080|16
60093|20
29902|18
74135|109
53581|23
91367|151
14580|38
95010|8
27705|103
65807|136
48073|62
64124|6
33407|58
94114|37
61614|37
49503|138
27377|18
33710|46
82930|16
60433|2
21550|16
30030|45
70117|8
38127|4
37743|44
47448|8
11042|89
91790|36
07030|28
27599|131
94304|65
31904|74
53217|23
58201|63
63042|18
53536|6
60050|32
17046|8
15401|66
98122|94
71303|36
73109|21
33573|40
08721|15
10011|77
43420|16
94022|16
87701|30
85254|39
80012|56
71953|20
92807|70
33634|14
49746|8
19104|247
93301|71
92505|102
92120|154
45005|32
62201|19
41056|22
65791|2
94588|63
27606|14
98383|10
27320|35
33919|37
97220|59
65265|35
11725|32
35209|127
98027|23
10009|15
78216|44
22101|14
48239|24
98418|10
60201|63
60190|33
11420|14
22310|14
95401|18
54952|33
94596|64
36049|10
03867|30
34743|2
08610|21
48879|12
92626|39
95060|49
08225|11
97367|16
11721|1
48313|27
17325|35
63118|34
92335|154
79536|2
85023|2
55307|6
48341|23
08837|21
39194|11
28147|30
70570|47
49506|44
10462|52
90701|4
49024|36
98684|54
10471|39
98116|14
11206|77
11374|85
98121|14
28052|22
95129|8
60657|79
84043|8
19152|41
47714|40
43206|2
94553|74
01701|30
95014|20
10032|202
94531|21
53110|22
53129|8
94558|110
92879|34
46237|91
06051|45
06790|40
60089|33
49431|26
11726|7
08822|44
46256|54
33446|40
53051|54
78640|14
28779|33
95482|33
30328|50
39440|50
10024|80
93710|44
08205|20
92201|20
27565|20
54701|81
77096|18
58639|21
99835|6
80403|109
81501|43
07960|77
91505|67
85143|4
14527|24
73701|62
12180|73
30080|59
07093|30
53012|27
77304|60
87114|18
98273|14
11717|33
92024|87
15213|278
20190|17
69201|6
95320|2
61832|52
68123|10
96766|28
06082|57
65803|47
11375|112
33610|31
35630|62
38138|61
29488|27
06106|90
36442|2
11714|31
59102|38
17331|53
65441|4
31705|6
12953|16
27405|44
48375|10
82072|12
02301|157
74745|16
95661|158
29512|18
77429|26
49068|22
60604|10
48446|23
75904|44
87131|80
45601|62
34208|47
78701|19
99350|8
39654|9
40422|39
06905|41
37203|189
60640|94
14623|66
39601|23
32309|6
48154|40
04092|26
20186|21
75240|10
11421|8
57747|10
08012|44
55069|2
10573|14
92067|4
33319|39
98092|2
93720|114
77014|22
02806|22
90813|50
80014|127
13815|13
10504|6
14214|15
90712|23
72401|121
14221|142
19805|36
27510|16
19111|37
80138|21
80503|28
94589|55
95747|2
73644|16
07017|10
76012|28
70607|10
43160|32
70461|44
76034|18
94305|85
80262|6
64080|6
91360|41
13029|4
29732|75
60901|43
67502|45
67601|46
02886|128
12572|15
96826|10
46107|16
46996|8
33607|98
95472|24
60545|8
19057|20
35801|132
48176|20
20735|16
78840|17
92663|47
02111|65
10468|38
46055|10
92106|10
03106|9
55114|43
17065|4
95605|4
27053|4
76132|43
36067|8
01843|44
31709|24
31088|38
78230|20
19608|12
10304|33
34613|48
06850|29
40701|55
34431|4
60504|8
22030|35
10562|18
23707|18
84634|6
95404|26
08210|28
31030|12
77340|32
19026|38
54220|42
95608|80
11222|15
11733|36
35010|20
70403|49
28409|18
47630|41
11691|63
30014|24
38111|14
19096|71
20715|12
29678|53
20037|50
94301|86
92618|57
29401|16
78832|1
00685|16
65682|4
53080|4
68506|27
97504|118
23455|40
10021|260
27312|8
88201|49
08540|93
92103|222
06880|30
28208|12
29303|102
30052|26
95051|74
27310|4
95630|58
95823|103
28621|37
97124|47
94040|77
21804|43
52245|17
93561|8
32025|13
46410|66
07087|45
01230|27
28739|14
33462|45
39466|12
01520|12
92102|12
32117|26
08901|46
13601|47
94103|24
01610|48
11223|58
38901|26
45220|40
90502|46
42240|42
01527|8
96720|54
35404|31
99336|24
15217|30
97321|34
28211|179
77030|260
76849|4
14620|128
93618|7
53209|66
58701|68
80302|20
33125|65
01901|78
95816|132
53717|94
37404|92
95758|56
25401|56
95116|57
75503|50
28472|37
66206|38
57325|10
37865|20
06001|40
72031|12
35249|46
53538|14
27401|82
78613|22
37208|20
00922|2
61010|4
25705|53
70053|7
33498|2
49548|48
10469|32
11797|12
92243|42
21117|19
94590|19
70517|12
10065|78
33417|15
10470|16
52732|42
04901|66
77414|22
17011|84
27910|24
56441|28
33405|7
97420|46
59860|16
46201|12
19147|27
10453|189
39401|52
37201|12
91335|28
37804|44
52172|8
90249|8
89521|16
29626|6
72703|93
46805|79
29566|33
02128|67
35950|37
48824|36
77479|64
92688|12
46202|210
65020|8
08080|32
91105|95
55008|29
49938|9
48098|27
33146|35
92399|21
32640|2
01970|91
83704|88
90035|26
30331|18
70601|116
38464|17
33027|38
50854|8
75110|22
46901|26
20782|16
39520|12
76520|6
64139|20
56267|13
51103|2
30165|94
05641|19
74127|19
92620|6
78222|26
30032|11
58504|16
48615|2
98499|57
27157|137
33016|69
61704|32
92134|14
47220|2
78207|50
23112|47
65706|8
33774|16
46208|14
74133|76
11577|16
43537|52
94607|37
32806|79
10016|204
07503|12
18301|48
29621|128
05401|96
02108|10
93246|2
40208|16
14215|59
02135|95
63108|47
36560|6
28212|8
32751|34
72837|6
45267|16
80011|18
60613|27
29302|11
08734|6
92324|32
94904|44
28210|63
16046|12
27804|70
43605|25
38834|31
14222|4
46383|59
28031|20
50651|2
88101|27
14482|6
61764|18
27522|14
30813|4
56258|49
65041|12
65101|28
81001|21
77954|14
88310|34
55011|2
90057|24
52501|38
61761|26
30501|125
13066|20
57108|85
19046|106
45102|7
97914|28
55316|6
39209|2
12305|18
33193|6
32501|65
33901|40
75057|17
06040|88
50025|4
02129|20
61108|18
08629|8
66861|6
62702|102
46845|48
07753|60
37916|37
93065|43
68124|37
21122|31
92704|37
17313|22
57006|22
53066|38
37212|48
11030|62
92501|20
58790|4
29414|49
30114|40
38201|21
46601|55
11210|23
29307|44
72576|10
78539|71
55112|58
28146|4
28092|32
44103|23
29607|78
31522|21
31331|2
32080|23
37745|45
28573|4
02908|14
07652|88
85258|54
67748|4
46112|20
10310|39
37211|56
35068|4
28144|47
01453|84
60007|51
34109|48
22578|4
38501|111
37185|12
55720|24
07922|42
38104|40
66044|39
20832|29
30047|8
32703|44
24503|32
34239|135
32340|8
77598|55
01742|58
72455|10
18360|22
65340|20
78258|57
66112|22
48017|8
02144|16
53098|27
46311|28
49684|124
47380|4
41631|2
48047|10
95642|14
73120|47
35243|24
35205|83
94062|14
46368|20
44512|66
38237|24
39202|38
57103|19
23970|11
33812|18
75751|40
40245|12
08820|56
16001|88
27513|20
37711|6
42101|61
89703|25
08050|44
52748|8
67654|6
57382|4
45248|39
71055|25
27834|167
57069|10
15425|18
43623|85
33761|48
46825|39
71104|6
37874|14
06095|15
80027|6
90603|26
70115|101
63552|17
52627|22
92886|37
07114|6
14127|70
94954|46
24541|68
46151|13
94574|16
45417|37
32779|10
61362|10
19341|27
95640|2
91361|22
46032|99
48170|18
10940|45
44223|75
71913|82
33067|12
12203|58
60004|48
68410|14
45216|15
53511|39
64055|39
50211|6
33134|106
89706|26
85710|44
08859|4
78934|12
50511|16
91436|50
60435|79
30176|4
29605|125
27808|2
93060|18
62401|40
53566|37
97404|37
28078|42
85208|8
69361|39
25303|24
98683|55
56601|46
24014|75
46902|65
90095|159
58102|54
58072|14
78731|127
14150|16
79567|4
48236|35
93004|12
55313|20
57501|21
33030|22
84761|4
08005|4
30161|18
12078|31
16226|8
36695|24
67951|4
60453|64
53158|14
80003|48
86314|32
53092|44
46536|4
76801|29
32776|3
77836|7
72936|16
06473|24
26726|10
06897|16
00674|32
33467|12
49450|2
63111|13
15238|19
55109|58
38340|23
04102|78
87571|22
78572|53
79106|113
00730|6
59711|4
40504|47
46077|29
34994|48
06810|109
77025|40
71753|19
17356|11
98003|65
19031|17
14850|64
75042|26
97330|102
11434|10
83616|32
25526|38
19020|42
11783|14
64118|51
37205|63
72714|11
06112|51
84105|15
43078|19
17554|4
64111|44
86305|24
77015|12
75189|6
52003|2
92234|6
33144|67
23320|64
32789|43
55904|50
72653|54
34695|19
97015|87
57301|18
11432|60
44720|54
92648|31
45640|31
45219|129
50644|11
90211|127
02462|43
19707|21
43301|8
34232|50
06105|44
16505|34
85374|82
33033|20
99508|81
46250|43
73096|16
48912|72
15102|30
16602|44
37814|46
92262|67
29078|20
29464|66
16701|32
40330|17
32763|42
01930|38
08742|8
95926|49
28694|2
43230|43
32164|26
10002|69
37312|49
28655|61
17603|73
48835|2
57533|10
10595|28
99204|75
44304|64
41017|87
50010|42
15009|45
83301|77
44278|25
02451|32
01960|85
92804|44
01863|29
85255|39
49508|43
21701|36
56241|8
47909|18
12065|21
01107|151
30513|19
19713|118
06451|16
20707|27
44030|12
74401|27
28277|32
45694|10
97266|18
30546|12
55126|10
33578|11
05101|6
48076|59
34698|44
18840|22
78503|17
63303|29
43221|51
95111|8
17822|78
97477|60
21108|16
29203|124
18104|68
92064|41
02601|108
61048|4
66216|4
71291|28
71671|8
00926|38
74354|26
07834|40
06066|22
55433|46
33881|32
52001|103
64429|15
77521|54
63851|6
06854|4
79407|8
08755|84
55425|77
70586|34
27713|124
08002|74
32218|24
15228|45
32308|132
24019|17
19133|30
30041|42
01655|99
97222|43
37716|23
55912|25
21716|8
46036|10
01605|192
28722|14
13820|33
10305|60
44883|31
02903|64
78412|12
55416|164
00736|18
48653|4
19116|27
65281|4
15644|22
81007|2
85718|25
32570|18
44319|12
15658|10
92374|14
55122|23
98335|35
04607|6
51041|21
54724|12
91405|44
98391|8
95062|47
52601|4
44312|25
56001|55
80021|10
90505|104
55447|14
77098|32
06514|10
77070|25
44026|9
27021|34
85122|18
15642|37
35650|14
30534|13
63012|2
48152|97
62246|14
53207|6
25702|7
27944|1
60085|27
33606|26
68825|4
90042|34
98107|31
43076|2
02721|82
02125|23
22180|9
77504|30
60084|1
50401|49
31322|14
28804|15
85381|63
23234|4
02375|16
20176|47
80129|38
32901|135
32506|17
31217|34
74056|4
34655|88
07921|2
29461|22
25918|2
77381|14
33175|75
66213|20
00909|14
32807|22
29526|56
05089|8
06519|105
60429|14
17055|18
20007|26
02150|52
92083|57
04915|28
29424|2
29631|22
63960|9
46970|14
18045|28
71115|39
17088|3
17702|9
12553|24
27612|62
98826|4
01845|37
98503|34
08009|16
91356|73
54665|32
76401|13
18966|18
70663|23
46260|130
47871|3
19001|60
79606|41
65714|18
75460|33
73632|4
80538|38
08865|44
75001|19
27892|16
77058|22
16501|12
49601|27
70072|79
85004|49
71762|5
48183|34
10601|68
55427|30
47713|41
98223|18
34952|49
73013|48
79830|6
37412|40
06610|36
60526|4
33931|4
12771|16
34135|21
19136|28
63110|246
04473|6
54449|98
34741|86
21076|12
94925|17
77339|77
33135|89
65613|33
59715|24
39157|32
48706|64
14213|18
94710|22
82301|6
18055|14
12205|41
02155|63
49616|4
60463|64
33870|56
91316|16
94520|61
98855|6
91730|42
76180|16
22044|24
39051|11
11236|19
83201|49
23875|13
47150|62
70437|6
02895|61
67235|14
04105|14
05733|12
44410|14
32073|58
68526|24
89103|16
07020|9
71378|2
47201|35
95448|14
19063|76
05156|19
33709|26
48197|99
20852|56
11106|24
92543|53
71111|34
32561|14
35096|4
24290|6
33952|100
16201|28
02324|8
06470|6
75252|8
27609|93
11230|57
37327|9
67544|4
37354|6
47720|2
41472|12
33434|30
14423|4
33126|55
61602|23
24801|6
48328|24
95210|49
27573|44
13210|74
98624|6
53954|2
92595|8
66606|91
73116|30
81004|73
66441|18
48201|103
65233|6
65203|68
45415|59
37214|4
78102|10
89074|33
54971|8
57401|51
45014|36
78205|37
00617|6
74959|4
67205|32
98026|56
33771|27
98841|11
10549|31
99501|8
60548|8
83340|2
01373|7
98368|36
92562|24
48124|68
37909|48
71901|25
29588|23
15220|26
43725|29
60461|10
30904|31
84060|4
35968|15
90660|16
91007|50
33437|58
02351|8
02816|14
41501|51
38008|16
30075|6
60527|63
39648|24
55033|24
60304|16
45885|2
98040|25
18254|2
48214|8
39090|21
89436|13
61348|4
21237|52
28034|2
55355|16
25271|10
28204|32
62231|4
23667|2
45040|60
67215|4
16502|20
23803|19
25601|20
84501|16
76134|1
47557|1
55102|87
72823|4
79424|48
01510|11
62237|5
95993|10
44143|46
66214|16
46360|53
72736|8
02141|4
33150|24
72015|42
75039|10
98812|6
55408|24
78155|39
60540|45
27344|11
02184|54
01852|77
25701|73
96950|2
63109|32
43130|84
25405|4
79415|18
47834|12
15222|4
33441|8
48507|44
02127|16
37701|69
70360|52
15146|53
15232|59
27284|37
16125|16
07039|56
65355|21
37148|12
19459|2
04330|51
63353|8
95819|14
08844|31
60646|26
60031|32
53094|2
29650|63
45208|12
53081|68
37334|24
80205|61
62959|34
36301|62
90274|12
75087|14
30106|30
07656|6
65401|45
33143|60
08034|54
03246|40
03038|32
77094|18
10960|27
01040|77
55125|80
06614|22
23236|14
00919|8
23226|76
73139|19
91780|8
78130|86
14526|22
70065|41
89052|62
32903|4
02905|39
55317|31
51104|34
38016|19
37752|13
02118|288
06787|4
30736|38
84332|2
21075|20
55379|25
06052|23
06320|76
85746|30
92691|60
92211|17
37317|11
45177|24
99207|29
79601|36
11756|3
38305|54
46037|20
04268|23
22801|70
38563|7
63031|54
65231|2
21502|71
19128|36
44221|20
65633|2
85364|42
91352|8
40218|61
45320|12
06902|64
95501|34
08857|30
68788|15
10037|38
90029|8
51012|14
30204|7
98466|19
44011|27
11729|12
37409|4
96768|2
60188|20
48746|2
31061|24
33566|4
00725|66
06705|15
36571|16
35765|2
60612|171
34684|55
45714|34
27025|6
33435|33
78237|10
40069|8
05650|2
62049|10
11214|54
78721|2
60615|10
60076|84
16630|12
45342|31
30035|6
76308|13
39470|2
60068|100
85643|10
90703|66
38320|12
43082|42
94952|8
93702|25
53142|34
49519|24
48413|18
52031|2
30901|36
78233|23
54868|32
83854|26
63901|70
98101|97
78664|20
87507|10
44112|4
60610|12
30096|55
92315|4
02879|44
22205|32
47408|4
14611|26
45236|57
06877|18
21663|2
66048|16
63701|27
19530|8
93023|24
10518|4
10028|67
80122|41
42653|14
62301|92
34689|18
29118|32
32224|42
80301|21
60620|9
98112|64
23832|18
28610|4
59401|18
27983|8
98108|32
04005|38
01104|60
07869|14
01035|18
96813|102
91402|136
77845|28
33615|36
01604|16
56073|23
50841|4
11021|97
01876|42
12192|4
33029|29
30680|16
93036|26
78064|8
47112|20
78109|2
07204|13
92354|96
85306|49
92014|13
50703|32
21204|175
94118|86
87801|6
94538|105
94115|212
06029|6
58801|16
54843|20
48202|116
15017|18
95458|8
95991|58
60462|28
81428|4
07458|11
00784|15
98133|79
27870|35
97138|16
30101|16
64068|30
55455|43
98154|6
11229|114
10514|10
60305|8
08701|82
93933|2
91303|19
79529|4
99328|6
33830|28
32784|8
95035|14
48109|177
55387|22
20748|14
36467|12
06460|36
34285|45
45224|6
20132|6
32257|31
92868|161
92404|48
84095|18
78717|2
44333|67
94025|34
21225|26
68467|13
53213|40
47265|12
44111|34
81212|22
45377|21
07307|7
01199|30
48866|6
14905|22
91204|72
52349|8
55343|16
17019|9
07631|97
33304|10
60160|29
98902|46
44024|30
92154|25
30252|5
29212|28
49412|9
93611|21
31419|13
34453|10
10708|26
61008|12
84132|50
53965|4
20017|46
44109|154
83404|59
16127|20
52101|30
86004|22
75702|49
11355|82
72903|87
64683|12
55025|10
38261|22
18960|19
87106|58
30040|22
80304|46
18508|19
22407|24
94109|70
06385|10
85203|16
20814|47
95405|63
22701|38
33130|7
44514|35
20003|29
51101|27
34769|48
98337|8
93312|15
67002|21
95602|21
28805|12
16407|16
36265|12
44505|28
70805|4
04064|4
38063|6
43015|30
36617|25
11706|34
02038|21
00667|8
99205|16
97038|6
35806|10
91411|11
07666|56
48040|16
46143|60
53215|117
88061|37
07076|6
85225|10
55378|4
44107|34
78759|33
94108|12
37228|44
32822|43
89120|9
33186|46
45230|21
15203|33
32216|110
50263|6
90007|2
31719|6
34653|49
33321|48
97527|39
48307|63
33702|20
53589|22
06510|61
55407|85
78737|4
73018|27
70785|2
77406|6
76707|23
68845|36
95204|37
75019|12
18612|16
43054|16
30605|10
92123|88
77459|10
43213|75
97524|8
10459|38
76015|24
11373|89
68005|12
77901|53
06250|6
77075|30
43212|18
02766|4
30728|13
49862|6
11762|10
97365|21
73036|6
23415|6
34990|20
99361|4
53211|63
19139|28
10457|64
85724|12
14304|23
19808|81
30253|37
29020|20
06475|20
85142|8
80113|41
01905|4
32608|36
14220|10
33060|15
33764|17
02723|6
59101|112
08876|29
26426|8
70121|116
98663|42
01507|16
76116|20
65212|54
98012|20
70002|45
06615|11
78723|6
79410|28
93546|4
79701|28
57105|113
10119|78
49660|12
77802|49
75090|19
27030|57
37643|29
86409|48
06062|22
21228|92
95928|13
54016|26
80923|8
02359|12
45406|24
97062|50
37067|43
82716|18
85016|28
34667|49
60014|27
00783|24
60608|62
14530|6
12601|68
72632|13
43512|41
21629|6
73118|8
11790|36
12538|15
32927|13
21078|29
16117|16
54915|38
60402|51
91801|54
78745|18
45013|36
74104|95
92307|26
19446|53
48060|50
63385|29
71655|16
48755|4
75708|30
63119|55
60181|17
91723|35
45103|8
44115|14
03275|2
48801|40
98034|67
24740|50
21215|57
79936|31
02139|76
80634|32
01201|88
15205|15
10598|26
67206|42
45011|36
33470|27
28376|19
33511|71
80910|36
93230|22
14004|4
57350|19
03755|11
77632|2
15314|10
43953|10
02865|36
48433|6
98801|85
15037|8
32132|17
00925|18
07470|83
21536|2
40004|21
33880|51
47371|15
48346|20
64114|44
62914|4
01907|16
24073|32
53405|31
27302|10
46038|22
76063|35
85302|20
10983|6
06405|41
29924|2
22482|16
24211|22
46755|14
40977|22
22311|14
48640|67
30318|22
93955|9
92530|6
77979|16
01060|62
91950|46
41041|14
89502|75
77702|33
56183|4
30005|24
78211|10
48015|12
80247|64
97214|10
50021|13
45226|4
77382|8
29601|41
22204|20
02747|79
19335|18
30906|32
12561|10
01824|44
85120|12
95338|2
92108|56
92113|8
98087|4
13202|44
34761|26
91202|9
71103|46
63104|67
33142|16
98404|10
84047|20
01002|24
53022|18
46278|20
36801|62
39114|8
28112|58
11228|20
67460|21
98004|85
32746|46
55362|20
55807|26
98144|24
35235|53
23702|2
11219|105
77027|73
16066|36
80204|66
18232|2
55616|10
61107|41
98225|93
95355|98
18901|70
60644|27
41094|4
73170|10
30311|20
66534|10
49420|12
11209|91
00745|9
29654|7
15215|48
03301|106
19806|21
77591|37
00738|15
08240|9
98248|10
90280|2
75043|12
95834|25
46220|29
10001|47
04416|6
73105|10
19145|22
07008|4
33062|14
01550|23
04240|120
